Country,Artist_Name,Artwork_Name,Year
British,3D,No Great Crime,1983
British,3D,3D,1984
British,3D,Wild Bunch,1984
British,3D,Serious Art,1986
British,3D,"Robert De Niro, Taxi Driver",1988
British,3D,Vivisection,1988
British,3D,Agent Blue,1991
British,3D,Naked Lunch,1994
British,Alan Charlton,Channel Painting No. 6,1975
British,Alan Charlton,12 Part Line Painting,1984
British,Alan Charlton,Corner Paintings (in 8 parts),1986
British,Alan Charlton,Untitled,1988
British,Alan Charlton,Untitled,1989
British,Alan Charlton,2 Part Vertical Painting,1991
British,Alan Charlton,20 Part Line Painting,1991
British,Alan Charlton,Painting with Four Square Holes,1991
British,Alan Charlton,Single Horizontal Slot Painting,1991
British,Alan Charlton,Border Painting (in 5 parts),1995
British,Alan Charlton,Horizontal Painting in 7 Vertical Parts,1996
British,Albert Irvin,Parade,1974
British,Albert Irvin,Flodden,1978
British,Albert Irvin,Cathay,1979
British,Albert Irvin,Paradise,1979
British,Albert Irvin,Seneca,1979
British,Albert Irvin,Vincent,1979
British,Albert Irvin,Orlando,1980
British,Albert Irvin,Empress,1982
British,Albert Irvin,Festival,1983
British,Albert Irvin,Renfrew,1983
British,Albert Irvin,Woolhara,1986
British,Albert Irvin,Alba,1987
British,Albert Irvin,Buchanan,1987
British,Albert Irvin,Pomona,1991
British,Albert Irvin,St. Germain,1995
British,Alfred Parsons,Magnolias,1900
British,Alfred Parsons,River Scene with a Shepherd and Sheep by a Ferry,1900
British,Alfred Parsons,The Manor Park,1900
British,Alfred Parsons,The Pear Orchard,1903
British,Alfred Parsons,On the Bure at Wroxham,1910
British,Alfred Parsons,"Orange Lilies, Broadway, Worcestershire",1911
British,Alfred Parsons,Rosa alba,1914
British,Alfred Parsons,Rosa damascena rubrotincta,1914
British,Alfred Wallis,Fishing Boat with Two Masts and Yellow Sails ,1920
British,Alfred Wallis,P.Z. 11,1928
British,Alfred Wallis,St Ives ,1928
British,Alfred Wallis,String of Boats ,1928
British,Alfred Wallis,Two Boats ,1928
British,Alfred Wallis,Two-Masted Ship ,1928
British,Alfred Wallis,"Five Ships, Mount's Bay ",1928
British,Alfred Wallis,Houses at the Water's Edge  ,1928
British,Alfred Wallis,P. Z. 11,1928
British,Alfred Wallis,P. Z. 11,1928
British,Alfred Wallis,Schooner in Full Sail near a Lighthouse ,1928
British,Alfred Wallis,"Seascape, Ships Sailing Past the Long Ships ",1928
British,Alfred Wallis,Seven Boats Entering Harbour ,1928
British,Alfred Wallis,St Ives ,1928
British,Alfred Wallis,String of Boats ,1928
British,Alfred Wallis,Schooner Approaching a Harbour ,1930
British,Alfred Wallis,Three-Masted Ship near Lighthouse ,1930
British,Alfred Wallis,The Hold House Port Mear Square Island Port Mear Beach ,1932
British,Alfred Wallis,The Blue Ship ,1934
British,Alfred Wallis,Crucifixion or Allegory with Three Figures and Two Dogs ,1934
British,Alfred Wallis,"Harbour with Two Lighthouses and Motor Vessel, St Ives Bay ",1934
British,Alfred Wallis,The Blue Ship ,1934
British,Alfred Wallis,Schooner under the Moon ,1936
British,Alfred Wallis,Voyage to Labrador ,1936
British,Alfred Wallis,'Consols Mine Raswall Hill and the Road Zennor to Farms. The White You See Is Granite' ,1936
British,Alfred Wallis,Fishes and Lobster Pots ,1936
British,Alfred Wallis,"Harbour, St Ives, Cornwall ",1936
British,Alfred Wallis,House ,1936
British,Alfred Wallis,"Landscape with Field, Chimneys and Road between Blue and Dark Green Cottages (Consols Mine) ",1936
