"state","year","month","party","seats"
"Madhya_Pradesh",1962,2,"IND","13.54"
"Madhya_Pradesh",1967,2,"IND","7.43"
"Madhya_Pradesh",1972,2,"IND","6.08"
"Madhya_Pradesh",1977,2,"IND","1.56"
"Madhya_Pradesh",1980,2,"IND","2.5"
"Madhya_Pradesh",1985,2,"IND","1.88"
"Madhya_Pradesh",1990,2,"IND","3.12"
"Madhya_Pradesh",1993,2,"IND","2.5"
"Madhya_Pradesh",1998,2,"IND","2.81"
"Madhya_Pradesh",2003,2,"IND","0.87"
"Madhya_Pradesh",2008,2,"IND","1.3"
"Madhya_Pradesh",2013,2,"IND","1.3"
"Madhya_Pradesh",1962,2,"INC","49.31"
"Madhya_Pradesh",1967,2,"INC","56.42"
"Madhya_Pradesh",1972,2,"INC","74.32"
"Madhya_Pradesh",1977,2,"INC","26.25"
"Madhya_Pradesh",1985,2,"INC","78.12"
"Madhya_Pradesh",1990,2,"INC","17.5"
"Madhya_Pradesh",1993,2,"INC","54.37"
"Madhya_Pradesh",1998,2,"INC","53.75"
"Madhya_Pradesh",2003,2,"INC","16.52"
"Madhya_Pradesh",2008,2,"INC","30.87"
"Madhya_Pradesh",2013,2,"INC","25.22"
"Madhya_Pradesh",1962,2,"SOC","4.86"
"Madhya_Pradesh",1962,2,"JS","14.24"
"Madhya_Pradesh",1962,2,"PSP","11.46"
"Madhya_Pradesh",1967,2,"PSP","3.04"
"Madhya_Pradesh",2003,2,"PSP","0"
"Madhya_Pradesh",1967,2,"BJS","26.35"
"Madhya_Pradesh",1972,2,"BJS","16.22"
"Madhya_Pradesh",1990,2,"BJS","0"
"Madhya_Pradesh",1967,2,"SSP","3.38"
"Madhya_Pradesh",1972,2,"SOP","2.36"
"Madhya_Pradesh",1990,2,"SOP","0"
"Madhya_Pradesh",1962,2,"CPI","0.35"
"Madhya_Pradesh",1967,2,"CPI","0.34"
"Madhya_Pradesh",1972,2,"CPI","1.01"
"Madhya_Pradesh",1977,2,"CPI","0"
"Madhya_Pradesh",1980,2,"CPI","0.62"
"Madhya_Pradesh",1985,2,"CPI","0"
"Madhya_Pradesh",1990,2,"CPI","0.94"
"Madhya_Pradesh",1993,2,"CPI","0.62"
"Madhya_Pradesh",1998,2,"CPI","0"
"Madhya_Pradesh",2003,2,"CPI","0"
"Madhya_Pradesh",2008,2,"CPI","0"
"Madhya_Pradesh",2013,2,"CPI","0"
"Madhya_Pradesh",1977,2,"JNP","71.88"
"Madhya_Pradesh",1985,2,"JNP","1.56"
"Madhya_Pradesh",1962,2,"RRP","3.47"
"Madhya_Pradesh",1977,2,"RRP","0.31"
"Madhya_Pradesh",1980,2,"RRP","0"
"Madhya_Pradesh",1990,2,"RRP","0"
"Madhya_Pradesh",1993,2,"RRP","0"
"Madhya_Pradesh",1980,2,"INC(I)","76.88"
"Madhya_Pradesh",1980,2,"BJP","18.75"
"Madhya_Pradesh",1985,2,"BJP","18.12"
"Madhya_Pradesh",1990,2,"BJP","68.75"
"Madhya_Pradesh",1993,2,"BJP","36.56"
"Madhya_Pradesh",1998,2,"BJP","37.19"
"Madhya_Pradesh",2003,2,"BJP","75.22"
"Madhya_Pradesh",2008,2,"BJP","62.17"
"Madhya_Pradesh",2013,2,"BJP","71.74"
"Madhya_Pradesh",1980,2,"JNP(JP)","0.62"
"Madhya_Pradesh",1990,2,"JNP(JP)","0"
"Madhya_Pradesh",1985,2,"ICS","0.31"
"Madhya_Pradesh",1993,2,"ICS","0"
"Madhya_Pradesh",1998,2,"ICS","0"
"Madhya_Pradesh",1990,2,"JD","8.75"
"Madhya_Pradesh",1993,2,"JD","1.25"
"Madhya_Pradesh",1998,2,"JD","0.31"
"Madhya_Pradesh",1990,2,"BSP","0.62"
"Madhya_Pradesh",1993,2,"BSP","3.44"
"Madhya_Pradesh",1998,2,"BSP","3.44"
"Madhya_Pradesh",2003,2,"BSP","0.87"
"Madhya_Pradesh",2008,2,"BSP","3.04"
"Madhya_Pradesh",2013,2,"BSP","1.74"
"Madhya_Pradesh",1993,2,"SP","0"
"Madhya_Pradesh",1998,2,"SP","1.25"
"Madhya_Pradesh",2003,2,"SP","3.04"
"Madhya_Pradesh",2008,2,"SP","0.43"
"Madhya_Pradesh",2013,2,"SP","0"
"Madhya_Pradesh",1993,2,"GGP","0"
"Madhya_Pradesh",1998,2,"GGP","0.31"
"Madhya_Pradesh",2003,2,"GGP","1.3"
"Madhya_Pradesh",2008,2,"GGP","0"
"Madhya_Pradesh",2013,2,"GGP","0"
"Madhya_Pradesh",2008,2,"BJSH","2.17"
