"state","year","month","party","votes"
"Madhya_Pradesh",1962,2,"INC","38.54"
"Madhya_Pradesh",1967,2,"INC","40.6"
"Madhya_Pradesh",1972,2,"INC","47.93"
"Madhya_Pradesh",1977,2,"INC","35.88"
"Madhya_Pradesh",1985,2,"INC","48.88"
"Madhya_Pradesh",1990,2,"INC","33.38"
"Madhya_Pradesh",1993,2,"INC","40.68"
"Madhya_Pradesh",1998,2,"INC","40.59"
"Madhya_Pradesh",2003,2,"INC","31.61"
"Madhya_Pradesh",2008,2,"INC","32.39"
"Madhya_Pradesh",2013,2,"INC","36.38"
"Madhya_Pradesh",1962,2,"JS","16.66"
"Madhya_Pradesh",1962,2,"RRP","3.79"
"Madhya_Pradesh",1977,2,"RRP","0.35"
"Madhya_Pradesh",1980,2,"RRP","0.15"
"Madhya_Pradesh",1990,2,"RRP","0.02"
"Madhya_Pradesh",1993,2,"RRP","0.02"
"Madhya_Pradesh",1962,2,"SOC","4.73"
"Madhya_Pradesh",1962,2,"IND","17.57"
"Madhya_Pradesh",1967,2,"IND","14.9"
"Madhya_Pradesh",1972,2,"IND","14.73"
"Madhya_Pradesh",1977,2,"IND","15.35"
"Madhya_Pradesh",1980,2,"IND","10.26"
"Madhya_Pradesh",1985,2,"IND","10.81"
"Madhya_Pradesh",1990,2,"IND","12.3"
"Madhya_Pradesh",1993,2,"IND","5.88"
"Madhya_Pradesh",1998,2,"IND","6.49"
"Madhya_Pradesh",2003,2,"IND","7.7"
"Madhya_Pradesh",2008,2,"IND","8.23"
"Madhya_Pradesh",2013,2,"IND","5.38"
"Madhya_Pradesh",1962,2,"PSP","10.72"
"Madhya_Pradesh",1967,2,"PSP","4.68"
"Madhya_Pradesh",2003,2,"PSP","0"
"Madhya_Pradesh",1967,2,"BJS","28.28"
"Madhya_Pradesh",1972,2,"BJS","28.64"
"Madhya_Pradesh",1990,2,"BJS","0.03"
"Madhya_Pradesh",1962,2,"SWA","1.23"
"Madhya_Pradesh",1967,2,"SWA","2.55"
"Madhya_Pradesh",1972,2,"SWA","0.55"
"Madhya_Pradesh",1967,2,"SSP","5.28"
"Madhya_Pradesh",1962,2,"CPI","2.02"
"Madhya_Pradesh",1967,2,"CPI","1.11"
"Madhya_Pradesh",1972,2,"CPI","1.02"
"Madhya_Pradesh",1977,2,"CPI","0.97"
"Madhya_Pradesh",1980,2,"CPI","1.5"
"Madhya_Pradesh",1985,2,"CPI","2.11"
"Madhya_Pradesh",1990,2,"CPI","1.25"
"Madhya_Pradesh",1993,2,"CPI","0.98"
"Madhya_Pradesh",1998,2,"CPI","0.71"
"Madhya_Pradesh",2003,2,"CPI","0.31"
"Madhya_Pradesh",2008,2,"CPI","0.16"
"Madhya_Pradesh",2013,2,"CPI","0.15"
"Madhya_Pradesh",1972,2,"SOP","6.24"
"Madhya_Pradesh",1990,2,"SOP","0"
"Madhya_Pradesh",1962,2,"HMS","3.23"
"Madhya_Pradesh",1972,2,"HMS","0.12"
"Madhya_Pradesh",1977,2,"HMS","0.09"
"Madhya_Pradesh",1990,2,"HMS","0.05"
"Madhya_Pradesh",1993,2,"HMS","0.01"
"Madhya_Pradesh",1977,2,"JNP","47.28"
"Madhya_Pradesh",1985,2,"JNP","3.99"
"Madhya_Pradesh",1980,2,"JNP(SC)","4.82"
"Madhya_Pradesh",1980,2,"BJP","30.34"
"Madhya_Pradesh",1985,2,"BJP","32.45"
"Madhya_Pradesh",1990,2,"BJP","39.15"
"Madhya_Pradesh",1993,2,"BJP","38.82"
"Madhya_Pradesh",1998,2,"BJP","39.28"
"Madhya_Pradesh",2003,2,"BJP","42.5"
"Madhya_Pradesh",2008,2,"BJP","37.64"
"Madhya_Pradesh",2013,2,"BJP","44.88"
"Madhya_Pradesh",1980,2,"JNP(JP)","2.88"
"Madhya_Pradesh",1990,2,"JNP(JP)","0.19"
"Madhya_Pradesh",1980,2,"INC(I)","47.52"
"Madhya_Pradesh",1985,2,"LKD","1.06"
"Madhya_Pradesh",1993,2,"LKD","0.01"
"Madhya_Pradesh",1990,2,"BSP","3.54"
"Madhya_Pradesh",1993,2,"BSP","7.05"
"Madhya_Pradesh",1998,2,"BSP","6.15"
"Madhya_Pradesh",2003,2,"BSP","7.26"
"Madhya_Pradesh",2008,2,"BSP","8.97"
"Madhya_Pradesh",2013,2,"BSP","6.29"
"Madhya_Pradesh",1990,2,"JD","7.71"
"Madhya_Pradesh",1993,2,"JD","3.9"
"Madhya_Pradesh",1998,2,"JD","1.87"
"Madhya_Pradesh",1993,2,"SP","0.54"
"Madhya_Pradesh",1998,2,"SP","1.58"
"Madhya_Pradesh",2003,2,"SP","3.71"
"Madhya_Pradesh",2008,2,"SP","1.99"
"Madhya_Pradesh",2013,2,"SP","1.2"
"Madhya_Pradesh",1993,2,"GGP","0.18"
"Madhya_Pradesh",1998,2,"GGP","0.82"
"Madhya_Pradesh",2003,2,"GGP","2.03"
"Madhya_Pradesh",2008,2,"GGP","1.69"
"Madhya_Pradesh",2013,2,"GGP","1"
"Madhya_Pradesh",2008,2,"BJSH","4.71"
"Madhya_Pradesh",2013,2,"NOTA","1.9"
