"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Punjab",3,1962,2,1,"KULU",39.74,39.87,"General",52270,1420,5,1,"Male","IND",8282,"LAL CHAND",6.84,"RAGHUVIR SINGH","INC","M",NA
"Punjab",3,1962,2,2,"SERAJ",21.69,54.08,"SC",49053,1826,3,1,"Male","IND",5755,"BANSI RAM",17.16,"JIT RAM","INC","M",NA
"Punjab",3,1962,2,3,"PALAMPUR",46.59,38.31,"General",65866,1175,4,1,"Male","INC",11757,"PRATAP SINGH",3.83,"BANSI RAM","CPI","M",NA
"Punjab",3,1962,2,4,"KANGRA",45.63,37.14,"General",67476,305,8,1,"Male","INC",11436,"AMAR NATH",0.99,"DURGA CHAND","JS","M",NA
"Punjab",3,1962,2,5,"DHARAMSALA",39.33,73.05,"General",53801,9757,2,1,"Male","INC",15459,"HARI RAM",46.11,"HARI KISHAN","IND","M",NA
"Punjab",3,1962,2,6,"NURPUR",45.63,39.79,"General",70561,1719,6,1,"Male","INC",12811,"RAM CHANDRA",5.34,"SUDARSHAN SINGH","IND","M",NA
"Punjab",3,1962,2,7,"DERA GOPIPUR",43.52,33.45,"General",72785,1659,5,1,"Male","INC",10594,"MEHAR SINGH",5.24,"CHURA MANI","IND","M",NA
"Punjab",3,1962,2,8,"HAMIRPUR",29.75,71.19,"SC",68380,9183,3,1,"Male","INC",14481,"RUP SINGH PHUL",45.15,"SHANKAR SINGH","REP","M",NA
"Punjab",3,1962,2,9,"BARSAR",55.65,64.52,"General",70430,11378,2,1,"Female","INC",25285,"SARLA DEVI",29.03,"BHAG SINGH","IND","M",NA
"Punjab",3,1962,2,10,"NALAGARH",47.68,45.69,"SC",66564,6326,7,1,"Male","IND",14501,"DASONDHI RAM",19.93,"ROSHAN LAL","INC","M",NA
"Punjab",3,1962,2,11,"RUPAR",62.29,37.89,"General",57369,1350,5,1,"Male","CPI",13542,"SHAMSHER SINGH",3.78,"SADHU SINGH","INC","M",NA
"Punjab",3,1962,2,12,"MORINDA",68.33,48.57,"SC",59029,272,4,1,"Male","AD",19592,"AJAIB SINGH",0.67,"PRITHVI SINGH AZAD","INC","M",NA
"Punjab",3,1962,2,13,"CHANDIGARH",62.3,39.16,"General",100077,6472,6,1,"Male","INC",24418,"NARINJAN SINGH TALIB",10.38,"AMRIK SINGH","IND","M",NA
"Punjab",3,1962,2,14,"NARAINGARH",71.58,59.36,"General",63319,8481,2,1,"Male","IND",26903,"JAGJIT SINGH",18.71,"SADHU RAM","INC","M",NA
"Punjab",3,1962,2,15,"SADHAURA",67.06,45.12,"General",58761,7565,5,1,"Male","INC",17782,"GULAB SINGH",19.2,"TELU RAM","CPI","M",NA
"Punjab",3,1962,2,16,"JAGADHRI",58.32,40.75,"General",74870,4990,7,1,"Female","INC",17791,"SHANNO DEVI",11.43,"INDER SAIN","JS","M",NA
"Punjab",3,1962,2,17,"MOLANA",56.55,55.31,"SC",72498,14251,6,1,"Male","INC",22674,"RAM PARKASH",34.76,"RAM PARSHAD","REP","M",NA
"Punjab",3,1962,2,18,"AMBALA CANTONMENT",62.64,52.43,"General",52825,4292,4,1,"Male","INC",17348,"DEV RAJ",12.97,"SOHAN LAL","JS","M",NA
"Punjab",3,1962,2,19,"AMBALA CITY",68.64,42.52,"General",67671,4540,5,1,"Male","INC",19750,"ABDUL GHAFFAR KHAN",9.77,"RAGHBIR SHARAN","JS","M",NA
"Punjab",3,1962,2,20,"SIMLA",39.8,43.89,"General",58314,5328,8,1,"Male","INC",10185,"GIAN CHAND",22.96,"GAURI SHANKAR","PSP","M",NA
"Punjab",3,1962,2,21,"THANESAR",70,33.27,"General",67534,215,8,1,"Male","INC",15726,"BENARSI DASS",0.45,"BARYAM SINGH","JS","M",NA
"Punjab",3,1962,2,22,"RADAUR",58.59,40.49,"SC",76273,1597,9,1,"Male","INC",18092,"RAN SINGH",3.57,"OM PARKASH","JS","M",NA
"Punjab",3,1962,2,23,"KARNAL",63.74,55.01,"General",56130,4828,4,1,"Male","INC",19679,"RAM PIARA",13.5,"BALBIR SINGH","JS","M",NA
"Punjab",3,1962,2,24,"BUTANA",66.6,37.44,"General",72551,3978,7,1,"Male","INC",18094,"MALTAN SINGH",8.23,"SHIV RAM","SWA","M",NA
"Punjab",3,1962,2,25,"PEHOWA",60.36,42.56,"General",102468,7896,5,1,"Male","INC",26321,"PYARA SINGH",12.77,"NARSINGH DASS","IND","M",NA
"Punjab",3,1962,2,26,"KAITHAL",67.15,44.69,"General",73923,6588,3,1,"Female","INC",22183,"OM PRABHA",13.27,"BARU RAM","JS","M",NA
"Punjab",3,1962,2,27,"NARWANA",63.66,45.08,"SC",66432,2227,4,1,"Male","SWA",19065,"FAKIRIA",5.27,"BHAGAT RAM","INC","M",NA
"Punjab",3,1962,2,28,"RAJAUND",72.36,50.78,"General",79180,8488,9,1,"Female","INC",29095,"PARASANNI DEVI",14.82,"JAGJIT SINGH","SWA","M",NA
"Punjab",3,1962,2,29,"JIND",67.29,48.81,"General",66869,5773,5,1,"Male","SWA",21961,"RAM SINGH",12.83,"DAL SINGH","INC","M",NA
"Punjab",3,1962,2,30,"SAFIDON",71.06,34.17,"General",75284,759,8,1,"Male","IND",18279,"INDER SINGH",1.42,"SHRI KRISHAN","INC","M",NA
"Punjab",3,1962,2,31,"PUNDRI",67.87,48.61,"General",56852,7497,6,1,"Male","IND",18755,"RAM PAL SINGH",19.43,"GOPI CHAND","INC","M",NA
"Punjab",3,1962,2,32,"GHARAUNDA",68.66,53.2,"General",63414,5490,3,1,"Male","SWA",23164,"RULYA RAM",12.61,"MOOL CHAND","INC","M",NA
"Punjab",3,1962,2,33,"PANIPAT",68.17,42.29,"General",69158,304,7,1,"Male","JS",19939,"FATEH CHAND",0.64,"PARMA NAND","INC","M",NA
"Punjab",3,1962,2,34,"SAMBHALKA",73.72,56.72,"General",69641,8176,4,1,"Male","INC",29119,"CHUHAR SINGH",15.93,"DHARAM SINGH","SWA","M",NA
"Punjab",3,1962,2,35,"GANAUR",66.93,56.85,"General",71803,13632,5,1,"Male","IND",27320,"CHIRANJI LAL",28.37,"CHANDER BHAN CHHIKARA","INC","M",NA
"Punjab",3,1962,2,36,"SONEPAT",67.18,42.41,"General",63133,2076,6,1,"Male","JS",17986,"MUKHTIAR SINGH",4.89,"RAM DHAN","INC","M",NA
"Punjab",3,1962,2,37,"RAI",69.65,38.08,"General",64354,9960,9,1,"Male","INC",17071,"RIZAQ RAM",22.22,"NAFE SINGH","HLS","M",NA
"Punjab",3,1962,2,38,"BAHADURGARH",67.08,46.26,"General",77494,6738,4,1,"Male","INC",24045,"HARDWARI LAL",12.96,"KANWAL SINGH","HLS","M",NA
"Punjab",3,1962,2,39,"SAMPLA",72.23,33.46,"General",64656,2839,6,1,"Male","HLS",15626,"RAM SARUP",6.08,"MARU SINGH","INC","M",NA
"Punjab",3,1962,2,40,"ROHTAK",72.8,41.08,"General",66962,3752,5,1,"Male","JS",20027,"MANGAL SEIN",7.7,"DEV RAJ SETHI","INC","M",NA
"Punjab",3,1962,2,41,"GOHANA",69.2,34.34,"General",63233,1474,7,1,"Male","HLS",15029,"RAM DHARI",3.37,"HARKISHAN","JS","M",NA
"Punjab",3,1962,2,42,"MEHAM",68.43,50.06,"SC",63110,4197,4,1,"Male","HLS",21620,"RAM DHARI",9.72,"CHHAJU RAM","INC","M",NA
"Punjab",3,1962,2,43,"KALANAUR",70.57,33.38,"General",73866,3457,7,1,"Male","INC",17401,"RANBIR SINGH",6.63,"NASIB SINGH","JS","M",NA
"Punjab",3,1962,2,44,"JHAJJAR",76.58,50.18,"General",76515,1282,3,1,"Male","INC",29404,"BHAGWAT DAYAL",2.19,"SHER SINGH","HLS","M",NA
"Punjab",3,1962,2,45,"SALHAWAS",64.68,50.73,"SC",73900,3777,5,1,"Male","INC",24248,"CHAND RAM",7.9,"ATTAR SINGH","IND","M",NA
"Punjab",3,1962,2,46,"GURGAON",66.47,52.82,"General",62969,7493,3,1,"Male","INC",22108,"KANIHYA LAL",17.9,"MAHABIR SINGH","IND","M",NA
"Punjab",3,1962,2,47,"BALLABGARH",53.06,36.7,"SC",77330,5055,4,1,"Male","INC",15059,"HIRA LAL",12.32,"DOLTI","IND","M",NA
"Punjab",3,1962,2,48,"PALWAL",65.82,51.6,"General",74573,1567,2,1,"Male","INC",25324,"ROOP LAL",3.19,"MOOL CHAND","JS","M",NA
"Punjab",3,1962,2,49,"HASANPUR",63.23,46.93,"General",71542,4016,4,1,"Male","IND",21227,"HAR KISHAN",8.88,"PRATAP SINGH","INC","M",NA
"Punjab",3,1962,2,50,"FEROZEPUR JHIRKA",53.98,41.73,"General",73649,9566,8,1,"Male","INC",16589,"TAYYAB HUSAIN KHAN",24.06,"ABDUL GHANI","REP","M",NA
"Punjab",3,1962,2,51,"NUH",55.89,48.51,"General",75098,10321,5,1,"Male","INC",20362,"KHURSHED AHMED",24.59,"OMBIR SINGH","IND","M",NA
"Punjab",3,1962,2,52,"PATAUDI",60.94,33.13,"General",64847,369,5,1,"Male","INC",13090,"BABU DAYAL",0.93,"SEES RAM","IND","M",NA
"Punjab",3,1962,2,53,"REWARI",68.51,61.85,"General",75803,17563,3,1,"Female","INC",32124,"SUMITRA DEVI",33.82,"HUKAM SINGH","IND","M",NA
"Punjab",3,1962,2,54,"JATUSANA",64.29,60.71,"General",73147,10068,2,1,"Male","IND",28546,"NIHAL SINGH",21.41,"ABHAI SINGH","INC","M",NA
"Punjab",3,1962,2,55,"KANINA",37.65,45.24,"SC",71601,6345,9,1,"Male","JS",12195,"BANWARI LAL",23.54,"SIS RAM","INC","M",NA
"Punjab",3,1962,2,56,"NARNAUL",57.33,40.86,"General",72272,207,5,1,"Male","INC",16931,"RAMSARAN CHAND MITTAL",0.5,"MADHO SINGH","IND","M",NA
"Punjab",3,1962,2,57,"MAHENDRAGARH",47.35,29.79,"General",75084,1200,6,1,"Male","INC",10589,"NIHAL SINGH",3.38,"HARI SINGH","JS","M",NA
"Punjab",3,1962,2,58,"DADRI",54.2,50.59,"General",77156,6433,3,1,"Female","INC",21155,"CHANDRAWATI",15.38,"DHARAM SINGH","CPI","M",NA
"Punjab",3,1962,2,59,"BHIWANI",64.88,33.91,"General",68567,3552,8,1,"Male","INC",15086,"SAGAR RAM",7.98,"BANARSI DASS","IND","M",NA
"Punjab",3,1962,2,60,"TOSHAM",56.66,15.92,"General",66725,263,13,1,"Male","IND",6017,"JAGAN NATH",0.7,"NIHAL SINGH","INC","M",NA
"Punjab",3,1962,2,61,"HISSAR SADAR",60.04,40.41,"General",75969,1317,6,1,"Male","SOC",18432,"NET RAM",2.89,"RANJIT SINGH","INC","M",NA
"Punjab",3,1962,2,62,"HANSI",71.44,27.36,"General",84197,2086,9,1,"Male","SOC",16456,"TEK RAM",3.47,"SARUP SINGH","INC","M",NA
"Punjab",3,1962,2,63,"NARNAUND",72.18,56.34,"SC",78951,7221,2,1,"Male","IND",32103,"AMAR SINGH",12.67,"DALBIR SINGH","INC","M",NA
"Punjab",3,1962,2,64,"HISSAR CITY",65.11,56.53,"General",78565,11280,6,1,"Male","SOC",28916,"HONNA MAL",22.05,"BALWANT RAI","INC","M",NA
"Punjab",3,1962,2,65,"TOHANA",62.38,52.12,"General",73255,7177,6,1,"Male","SOC",23814,"MANPHUL SINGH",15.71,"SURAJ MAL","INC","M",NA
"Punjab",3,1962,2,66,"FATEHABAD",70.21,53.17,"General",92860,7646,3,1,"Male","IND",34662,"DEVI LAL",11.73,"MANI RAM","INC","M",NA
"Punjab",3,1962,2,67,"SIRSA",60.61,45.27,"General",87016,13968,6,1,"Male","INC",23878,"SITA RAM",26.48,"RAM PARKASH","PSP","M",NA
"Punjab",3,1962,2,68,"DABWALI",45.52,44.37,"SC",93424,6354,10,1,"Male","INC",18865,"KESARA RAM",14.94,"PREM CHANDRA","IND","M",NA
"Punjab",3,1962,2,69,"PAKKA KALAN",48.92,57.98,"SC",65717,9893,6,1,"Male","AD",18639,"HARDIT SINGH",30.77,"DHANNA SINGH","INC","M",NA
"Punjab",3,1962,2,70,"TALWANDI SABO",65.12,61.51,"General",73855,12738,4,1,"Male","CPI",29584,"JANGIR SINGH",26.49,"SARWAN SINGH","INC","M",NA
"Punjab",3,1962,2,71,"MANSA",63.54,33.64,"General",70494,3136,4,1,"Male","AD",15069,"SURJIT SINGH",7,"INDER SINGH","INC","M",NA
"Punjab",3,1962,2,72,"BUDHLADA",60.98,41.24,"SC",67403,3726,4,1,"Male","AD",16951,"TEJ SINGH",9.07,"ATMA SINGH","INC","M",NA
"Punjab",3,1962,2,73,"PHUL",69.45,52.81,"General",63929,5028,3,1,"Male","CPI",23446,"BABU SINGH",11.32,"SUKHDEV SINGH","INC","M",NA
"Punjab",3,1962,2,74,"BHATINDA",72.03,46.65,"General",72880,2880,4,1,"Male","INC",24492,"HARBANS LAL",5.49,"MAHESINDER SINGH","SWA","M",NA
"Punjab",3,1962,2,75,"JAITU",66.4,48.09,"General",69443,1051,5,1,"Male","INC",22174,"TIRLOCHAN SINGH",2.28,"RANJIT SINGH","AD","M",NA
"Punjab",3,1962,2,76,"FARIDKOT",69.51,49.14,"General",73466,736,3,1,"Male","INC",25095,"ZAIL SINGH",1.44,"JAGDISH KAUR","AD","F",NA
"Punjab",3,1962,2,77,"MUKTSAR",66.07,55.88,"General",83499,14655,8,1,"Male","INC",30826,"HARCHARAN SINGH",26.57,"NIRANJAN SINGH","AD","M",NA
"Punjab",3,1962,2,78,"MALOUT",58.24,32.16,"General",98894,3402,8,1,"Male","INC",18524,"GURMIT SINGH",5.91,"CHARANJI LAL","CPI","M",NA
"Punjab",3,1962,2,79,"LAMBI",56.06,43.21,"SC",74972,11,6,1,"Male","INC",18160,"UJAGAR SINGH",0.03,"TEJA SINGH","AD","M",NA
"Punjab",3,1962,2,80,"ABOHAR",57.91,45.13,"General",72039,4512,3,1,"Male","INC",18826,"CHANDI RAM",10.82,"GIAN CHAND","JS","M",NA
