"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Rajasthan",3,1962,2,1,"PILANI",63.69,48.64,"General",58904,7970,4,1,"Male","IND",18249,"HAJARI LAL",21.24,"HARLAL SINGH","INC","M",NA
"Rajasthan",3,1962,2,2,"SURAJGARH",47.34,39.78,"SC",61062,2013,4,1,"Male","SWA",11500,"SHIV NARAIN CHHACHHIA",6.96,"MAHADEO PRASAD","INC","M",NA
"Rajasthan",3,1962,2,3,"KHETRI",54.64,33.31,"General",58391,64,5,1,"Male","INC",10626,"SHISI RAM OLA",0.2,"CHUNI LAL","SWA","M",NA
"Rajasthan",3,1962,2,4,"GUDHA",57.78,42.55,"General",54110,1846,5,1,"Male","SWA",13303,"JIV RAJ",5.9,"SHIV NATH SINGH","INC","M",NA
"Rajasthan",3,1962,2,5,"NAWALGARH",60.78,42.54,"General",54476,6911,7,1,"Male","INC",14083,"BHIM SINGH",20.87,"HARI SINGH","IND","M",NA
"Rajasthan",3,1962,2,6,"JHUNJHUNU",62.13,50.33,"General",56414,4296,4,1,"Female","INC",17643,"SUMITRA",12.26,"SITA RAM","IND","M",NA
"Rajasthan",3,1962,2,7,"MANDAWA",61.23,42.47,"General",59360,1345,3,1,"Male","SWA",15436,"RAGHUVIR SINGH",3.7,"RAM NARAIN","INC","M",NA
"Rajasthan",3,1962,2,8,"FATEHPUR",59.3,44.93,"General",54734,7715,8,1,"Male","IND",14581,"BABU RAM",23.77,"ABDUL GAFFAR KHAN","INC","M",NA
"Rajasthan",3,1962,2,9,"LACHHMANGARH",57.41,28.3,"General",61074,513,9,1,"Male","INC",9923,"KISHANSINGH",1.46,"TRILOK SINGH","CPI","M",NA
"Rajasthan",3,1962,2,10,"SIKAR",56.5,43.23,"General",56288,5944,9,1,"Male","INC",13749,"SWAROOP NARAIN",18.69,"JAGDISH PRASAD","JS","M",NA
"Rajasthan",3,1962,2,11,"SINGRAWAT",62.85,37.79,"General",43928,2962,6,1,"Male","INC",10432,"RAM DEO SINGH",10.73,"GORDHARN SINGH","JS","M",NA
"Rajasthan",3,1962,2,12,"DANTA RAMGARH",60.05,40.03,"General",72090,612,5,1,"Male","INC",17327,"JAGAN SINGH",1.41,"MADAN SINGH","IND","M",NA
"Rajasthan",3,1962,2,13,"SRI MADHOPUR",50.77,54.31,"General",66827,12395,7,1,"Male","INC",18427,"RAM CHANDRA",36.53,"HANUT SINGH","SWA","M",NA
"Rajasthan",3,1962,2,14,"THOI",52.91,33.36,"General",48579,1916,11,1,"Male","INC",8574,"GYAN CHAND",7.45,"POORAN MAL","JS","M",NA
"Rajasthan",3,1962,2,15,"NEEM KA THANA",44.77,53.19,"General",56410,7238,4,1,"Male","INC",13432,"CHHOTU",28.66,"DAYAL CHAND","JS","M",NA
"Rajasthan",3,1962,2,16,"CHOMU",35.91,69.72,"SC",52685,9919,5,1,"Male","SWA",13190,"BHANU PRASHAD",52.43,"HARI SHANKER","INC","M",NA
"Rajasthan",3,1962,2,17,"AMBER",49.55,73.7,"General",48534,14438,8,1,"Male","SWA",17723,"MAN SINGH",60.04,"JAI SINGH","INC","M",NA
"Rajasthan",3,1962,2,18,"HAWAMAHAL",59.92,53.52,"General",55480,7511,16,1,"Male","SWA",17792,"DURGA LAL",22.59,"GIRDHARI LAL","JS","M",NA
"Rajasthan",3,1962,2,19,"JOHRI BAZAR",62.44,39.6,"General",69593,5521,15,1,"Male","JS",17207,"SATISH CHANDRA",12.7,"TAKIUDDIN AHMED","SWA","M",NA
"Rajasthan",3,1962,2,20,"KISHANPOLE",56.65,44.95,"General",75363,6701,10,1,"Male","JS",19188,"BHERON SINGH",15.7,"MAHENDRA SINGH","SWA","M",NA
"Rajasthan",3,1962,2,21,"PHULERA",56.26,62.82,"General",53724,10267,5,1,"Male","SWA",18988,"SAGAR MAL",33.97,"P. K. CHAUDHARI","INC","M",NA
"Rajasthan",3,1962,2,22,"DUDU",54.81,63.64,"General",52344,10651,8,1,"Male","SWA",18261,"AMARSINGH",37.12,"DEENDAYAL","INC","M",NA
