"state","year","month","party","seats"
"Himachal_Pradesh",1967,2,"INC","56.67"
"Himachal_Pradesh",1972,2,"INC","77.94"
"Himachal_Pradesh",1977,2,"INC","13.24"
"Himachal_Pradesh",1982,2,"INC","45.59"
"Himachal_Pradesh",1985,2,"INC","85.29"
"Himachal_Pradesh",1990,2,"INC","13.43"
"Himachal_Pradesh",1993,2,"INC","76.47"
"Himachal_Pradesh",1998,2,"INC","45.59"
"Himachal_Pradesh",2003,2,"INC","63.24"
"Himachal_Pradesh",2007,2,"INC","33.82"
"Himachal_Pradesh",2012,2,"INC","52.24"
"Himachal_Pradesh",1967,2,"CPI","3.33"
"Himachal_Pradesh",1972,2,"CPI","0"
"Himachal_Pradesh",1977,2,"CPI","0"
"Himachal_Pradesh",1982,2,"CPI","0"
"Himachal_Pradesh",1985,2,"CPI","0"
"Himachal_Pradesh",1990,2,"CPI","1.49"
"Himachal_Pradesh",1993,2,"CPI","0"
"Himachal_Pradesh",1998,2,"CPI","0"
"Himachal_Pradesh",2003,2,"CPI","0"
"Himachal_Pradesh",2007,2,"CPI","0"
"Himachal_Pradesh",2012,2,"CPI","0"
"Himachal_Pradesh",1967,2,"SWA","1.67"
"Himachal_Pradesh",1967,2,"BJS","11.67"
"Himachal_Pradesh",1972,2,"BJS","7.35"
"Himachal_Pradesh",1967,2,"IND","26.67"
"Himachal_Pradesh",1972,2,"IND","10.29"
"Himachal_Pradesh",1977,2,"IND","8.82"
"Himachal_Pradesh",1982,2,"IND","8.82"
"Himachal_Pradesh",1985,2,"IND","2.94"
"Himachal_Pradesh",1990,2,"IND","1.49"
"Himachal_Pradesh",1993,2,"IND","10.29"
"Himachal_Pradesh",1998,2,"IND","1.47"
"Himachal_Pradesh",2003,2,"IND","8.82"
"Himachal_Pradesh",2007,2,"IND","4.41"
"Himachal_Pradesh",2012,2,"IND","7.46"
"Himachal_Pradesh",1972,2,"LRP","2.94"
"Himachal_Pradesh",1967,2,"CPM","0"
"Himachal_Pradesh",1972,2,"CPM","1.47"
"Himachal_Pradesh",1977,2,"CPM","0"
"Himachal_Pradesh",1982,2,"CPM","0"
"Himachal_Pradesh",1985,2,"CPM","0"
"Himachal_Pradesh",1990,2,"CPM","0"
"Himachal_Pradesh",1993,2,"CPM","1.47"
"Himachal_Pradesh",1998,2,"CPM","0"
"Himachal_Pradesh",2003,2,"CPM","0"
"Himachal_Pradesh",2007,2,"CPM","0"
"Himachal_Pradesh",2012,2,"CPM","0"
"Himachal_Pradesh",1977,2,"JNP","77.94"
"Himachal_Pradesh",1982,2,"JNP","2.94"
"Himachal_Pradesh",1985,2,"JNP","0"
"Himachal_Pradesh",1982,2,"BJP","42.65"
"Himachal_Pradesh",1985,2,"BJP","10.29"
"Himachal_Pradesh",1990,2,"BJP","67.16"
"Himachal_Pradesh",1993,2,"BJP","11.76"
"Himachal_Pradesh",1998,2,"BJP","45.59"
"Himachal_Pradesh",2003,2,"BJP","23.53"
"Himachal_Pradesh",2007,2,"BJP","60.29"
"Himachal_Pradesh",2012,2,"BJP","38.81"
"Himachal_Pradesh",1982,2,"LKD","0"
"Himachal_Pradesh",1985,2,"LKD","1.47"
"Himachal_Pradesh",1990,2,"JD","16.42"
"Himachal_Pradesh",1993,2,"JD","0"
"Himachal_Pradesh",1998,2,"JD","0"
"Himachal_Pradesh",1998,2,"HVC","7.35"
"Himachal_Pradesh",2003,2,"HVC","1.47"
"Himachal_Pradesh",2003,2,"LMHP","1.47"
"Himachal_Pradesh",2003,2,"LJNSP","1.47"
"Himachal_Pradesh",1990,2,"BSP","0"
"Himachal_Pradesh",1993,2,"BSP","0"
"Himachal_Pradesh",1998,2,"BSP","0"
"Himachal_Pradesh",2003,2,"BSP","0"
"Himachal_Pradesh",2007,2,"BSP","1.47"
"Himachal_Pradesh",2012,2,"BSP","0"
"Himachal_Pradesh",2012,2,"HLP","1.49"
