"state","year","month","party","votes"
"Kerala",1965,2,"SSP","8.13"
"Kerala",1967,2,"SSP","8.4"
"Kerala",1965,2,"CPI","8.3"
"Kerala",1967,2,"CPI","8.57"
"Kerala",1970,2,"CPI","8.97"
"Kerala",1977,2,"CPI","9.94"
"Kerala",1980,2,"CPI","7.8"
"Kerala",1982,2,"CPI","8.42"
"Kerala",1987,2,"CPI","8.08"
"Kerala",1991,2,"CPI","8.26"
"Kerala",1996,2,"CPI","7.62"
"Kerala",2001,2,"CPI","7.25"
"Kerala",2006,2,"CPI","8.09"
"Kerala",2011,2,"CPI","8.72"
"Kerala",2016,2,"CPI","8.12"
"Kerala",1965,2,"CPI(M)","19.87"
"Kerala",1991,2,"CPI(M)","0.33"
"Kerala",2006,2,"CPI(M)","30.45"
"Kerala",1965,2,"IND","13.74"
"Kerala",1967,2,"IND","8.47"
"Kerala",1970,2,"IND","17.74"
"Kerala",1977,2,"IND","11.72"
"Kerala",1980,2,"IND","12.08"
"Kerala",1982,2,"IND","24.63"
"Kerala",1987,2,"IND","16.91"
"Kerala",1991,2,"IND","6.11"
"Kerala",1996,2,"IND","7.68"
"Kerala",2001,2,"IND","7.87"
"Kerala",2006,2,"IND","6.03"
"Kerala",2011,2,"IND","5.66"
"Kerala",2016,2,"IND","5.27"
"Kerala",1965,2,"KC","12.58"
"Kerala",1965,2,"CON","33.55"
"Kerala",1967,2,"CPM","23.51"
"Kerala",1970,2,"CPM","23.83"
"Kerala",1977,2,"CPM","22.18"
"Kerala",1980,2,"CPM","19.35"
"Kerala",1982,2,"CPM","18.8"
"Kerala",1987,2,"CPM","22.86"
"Kerala",1991,2,"CPM","21.74"
"Kerala",1996,2,"CPM","21.59"
"Kerala",2001,2,"CPM","21.36"
"Kerala",2011,2,"CPM","28.18"
"Kerala",2016,2,"CPM","26.52"
"Kerala",1967,2,"KEC","7.57"
"Kerala",1970,2,"KEC","5.91"
"Kerala",1977,2,"KEC","8.38"
"Kerala",1980,2,"KEC","5.25"
"Kerala",1982,2,"KEC","5.86"
"Kerala",1987,2,"KEC","3.54"
"Kerala",1991,2,"KEC","3.37"
"Kerala",1996,2,"KEC","3.1"
"Kerala",2001,2,"KEC","2.9"
"Kerala",2006,2,"KEC","1.75"
"Kerala",2016,2,"KEC","0.18"
"Kerala",1967,2,"INC","35.43"
"Kerala",1970,2,"INC","17.63"
"Kerala",1977,2,"INC","20.02"
"Kerala",1982,2,"INC","11.9"
"Kerala",1987,2,"INC","24.83"
"Kerala",1991,2,"INC","32.07"
"Kerala",1996,2,"INC","30.44"
"Kerala",2001,2,"INC","31.4"
"Kerala",2006,2,"INC","24.09"
"Kerala",2011,2,"INC","26.4"
"Kerala",2016,2,"INC","23.7"
"Kerala",1967,2,"MUL","6.75"
"Kerala",1970,2,"MUL","7.56"
"Kerala",1977,2,"MUL","6.66"
"Kerala",1980,2,"MUL","7.18"
"Kerala",1982,2,"MUL","6.17"
"Kerala",1987,2,"MUL","7.73"
"Kerala",1991,2,"MUL","7.37"
"Kerala",1996,2,"MUL","7.19"
"Kerala",2001,2,"MUL","7.59"
"Kerala",2006,2,"MUL","7.3"
"Kerala",2011,2,"MUL","7.92"
"Kerala",1977,2,"BLD","7.86"
"Kerala",1980,2,"INC(U)","11.28"
"Kerala",1980,2,"JNP","7.63"
"Kerala",1982,2,"JNP","4.04"
"Kerala",1987,2,"JNP","3.79"
"Kerala",1980,2,"INC(I)","17.03"
"Kerala",1982,2,"BJP","2.75"
"Kerala",1987,2,"BJP","5.56"
"Kerala",1991,2,"BJP","4.76"
"Kerala",1996,2,"BJP","5.48"
"Kerala",2001,2,"BJP","5.02"
"Kerala",2006,2,"BJP","4.75"
"Kerala",2011,2,"BJP","6.03"
"Kerala",2016,2,"BJP","10.53"
"Kerala",2016,2,"IUML","7.4"
