"state","year","month","party","seats"
"Andhra_Pradesh",1962,2,"SWA","6.33"
"Andhra_Pradesh",1967,2,"SWA","10.1"
"Andhra_Pradesh",1972,2,"SWA","0.7"
"Andhra_Pradesh",1962,2,"CPI","17"
"Andhra_Pradesh",1967,2,"CPI","3.83"
"Andhra_Pradesh",1972,2,"CPI","2.44"
"Andhra_Pradesh",1978,2,"CPI","2.04"
"Andhra_Pradesh",1983,2,"CPI","1.36"
"Andhra_Pradesh",1985,2,"CPI","3.74"
"Andhra_Pradesh",1989,2,"CPI","2.72"
"Andhra_Pradesh",1994,2,"CPI","6.46"
"Andhra_Pradesh",1999,2,"CPI","0"
"Andhra_Pradesh",2004,2,"CPI","2.04"
"Andhra_Pradesh",2009,2,"CPI","1.36"
"Andhra_Pradesh",2014,2,"CPI","0.34"
"Andhra_Pradesh",1962,2,"INC","59"
"Andhra_Pradesh",1967,2,"INC","57.49"
"Andhra_Pradesh",1972,2,"INC","76.31"
"Andhra_Pradesh",1978,2,"INC","10.2"
"Andhra_Pradesh",1983,2,"INC","20.41"
"Andhra_Pradesh",1985,2,"INC","17.01"
"Andhra_Pradesh",1989,2,"INC","61.56"
"Andhra_Pradesh",1994,2,"INC","8.84"
"Andhra_Pradesh",1999,2,"INC","30.95"
"Andhra_Pradesh",2004,2,"INC","62.93"
"Andhra_Pradesh",2009,2,"INC","53.06"
"Andhra_Pradesh",2014,2,"INC","7.14"
"Andhra_Pradesh",1962,2,"IND","17"
"Andhra_Pradesh",1967,2,"IND","23.69"
"Andhra_Pradesh",1972,2,"IND","19.86"
"Andhra_Pradesh",1978,2,"IND","5.1"
"Andhra_Pradesh",1983,2,"IND","74.49"
"Andhra_Pradesh",1985,2,"IND","3.06"
"Andhra_Pradesh",1989,2,"IND","5.1"
"Andhra_Pradesh",1994,2,"IND","4.08"
"Andhra_Pradesh",1999,2,"IND","1.7"
"Andhra_Pradesh",2004,2,"IND","3.74"
"Andhra_Pradesh",2009,2,"IND","1.02"
"Andhra_Pradesh",2014,2,"IND","0.68"
"Andhra_Pradesh",1962,2,"SOC","0.67"
"Andhra_Pradesh",1967,2,"CPM","3.14"
"Andhra_Pradesh",1972,2,"CPM","0.35"
"Andhra_Pradesh",1978,2,"CPM","2.72"
"Andhra_Pradesh",1983,2,"CPM","1.7"
"Andhra_Pradesh",1985,2,"CPM","3.74"
"Andhra_Pradesh",1989,2,"CPM","2.04"
"Andhra_Pradesh",1994,2,"CPM","5.1"
"Andhra_Pradesh",1999,2,"CPM","0.68"
"Andhra_Pradesh",2004,2,"CPM","3.06"
"Andhra_Pradesh",2009,2,"CPM","0.34"
"Andhra_Pradesh",2014,2,"CPM","0.34"
"Andhra_Pradesh",1978,2,"INC(I)","59.52"
"Andhra_Pradesh",1978,2,"JNP","20.41"
"Andhra_Pradesh",1983,2,"JNP","0.34"
"Andhra_Pradesh",1985,2,"JNP","1.02"
"Andhra_Pradesh",1983,2,"BJP","1.02"
"Andhra_Pradesh",1985,2,"BJP","2.72"
"Andhra_Pradesh",1989,2,"BJP","1.7"
"Andhra_Pradesh",1994,2,"BJP","1.02"
"Andhra_Pradesh",1999,2,"BJP","4.08"
"Andhra_Pradesh",2004,2,"BJP","0.68"
"Andhra_Pradesh",2009,2,"BJP","0.68"
"Andhra_Pradesh",2014,2,"BJP","3.06"
"Andhra_Pradesh",1983,2,"TDP","0.34"
"Andhra_Pradesh",1985,2,"TDP","68.71"
"Andhra_Pradesh",1989,2,"TDP","25.17"
"Andhra_Pradesh",1994,2,"TDP","73.47"
"Andhra_Pradesh",1999,2,"TDP","61.22"
"Andhra_Pradesh",2004,2,"TDP","15.99"
"Andhra_Pradesh",2009,2,"TDP","31.29"
"Andhra_Pradesh",2014,2,"TDP","39.8"
"Andhra_Pradesh",1999,2,"AIMIM","1.36"
"Andhra_Pradesh",2004,2,"AIMIM","1.36"
"Andhra_Pradesh",2009,2,"AIMIM","2.38"
"Andhra_Pradesh",2014,2,"AIMIM","2.38"
"Andhra_Pradesh",2004,2,"TRS","8.84"
"Andhra_Pradesh",2009,2,"TRS","3.4"
"Andhra_Pradesh",2014,2,"TRS","21.43"
"Andhra_Pradesh",2009,2,"PRAP","6.12"
"Andhra_Pradesh",2014,2,"YSRCP","23.81"
