"State_name","Year","AC_no","AC_name","AC_type","Electors"
"Nagaland",1964,1,"DIMAPUR TOWN","GEN",6422
"Nagaland",1964,2,"DIMAPUR","GEN",3553
"Nagaland",1964,3,"GHASPANI","GEN",3261
"Nagaland",1964,4,"TENING","GEN",2953
"Nagaland",1964,5,"PEREN","GEN",3166
"Nagaland",1964,6,"WESTREN ANGAMI","GEN",3770
"Nagaland",1964,7,"KOHIMA TOWN","GEN",4862
"Nagaland",1964,8,"NORTHERN ANGAMI","GEN",3113
"Nagaland",1964,9,"NORTHERN ANGAMI","GEN",4324
"Nagaland",1964,10,"TSEMINYU","GEN",3373
"Nagaland",1964,11,"PUGHOBOTO","GEN",4257
"Nagaland",1964,12,"SOUTHERN ANGAMI","GEN",2925
"Nagaland",1964,13,"SOUTHERN ANGAMI","GEN",3238
"Nagaland",1964,14,"PFUTSERO","GEN",2709
"Nagaland",1964,15,"CHAZOUBA","GEN",2118
"Nagaland",1964,16,"CHAZOUBA","GEN",2887
"Nagaland",1964,17,"PHEK","GEN",3444
"Nagaland",1964,18,"CHIZAMI","GEN",2719
"Nagaland",1964,19,"MELURI","GEN",2984
"Nagaland",1964,20,"TULI","GEN",2317
"Nagaland",1964,21,"ARKAKONG","GEN",2946
"Nagaland",1964,22,"YISEMYONG","GEN",2496
"Nagaland",1964,23,"MONGOYA","GEN",2363
"Nagaland",1964,24,"MOKOKCHUNG TOWN","GEN",2165
"Nagaland",1964,25,"AUNGLENDEN","GEN",2583
"Nagaland",1964,26,"KORIDANG","GEN",2650
"Nagaland",1964,27,"IMPUR","GEN",2999
"Nagaland",1964,28,"JANGPETKONG","GEN",3200
"Nagaland",1964,29,"ALONGTAKI","GEN",3162
"Nagaland",1964,30,"AKULUTO","GEN",2641
"Nagaland",1964,31,"ATOIZU","GEN",3675
"Nagaland",1964,32,"SUROHOTO","GEN",2475
"Nagaland",1964,33,"AGHUNATO","GEN",4150
"Nagaland",1964,34,"ZHUNHEBOTO","GEN",2972
"Nagaland",1964,35,"SATAKHA","GEN",3372
"Nagaland",1964,36,"TYUILONGCHUM","GEN",2776
"Nagaland",1964,37,"WOKHA","GEN",2755
"Nagaland",1964,38,"MOILAN WOZHURO","GEN",2302
"Nagaland",1964,39,"SANIS","GEN",2651
"Nagaland",1964,40,"BHANDARI","GEN",1438
"Nagaland",1969,1,"DIMAPUR TOWN","GEN",7917
"Nagaland",1969,2,"DIMAPUR","GEN",5551
"Nagaland",1969,3,"GHASPANI","GEN",5863
"Nagaland",1969,4,"TENING","GEN",3828
"Nagaland",1969,5,"PEREN","GEN",3850
"Nagaland",1969,6,"WESTERN ANGAMI","GEN",4203
"Nagaland",1969,7,"KOHIMA TOWN","GEN",6210
"Nagaland",1969,8,"NORTHERN ANGAMI I","GEN",4230
"Nagaland",1969,9,"NORTHERN ANGAMI I I","GEN",4752
"Nagaland",1969,10,"TSEMINYU","GEN",4856
"Nagaland",1969,11,"PUGHOBOTO","GEN",5326
"Nagaland",1969,12,"SOUTHERN ANGAMI I","GEN",3593
"Nagaland",1969,13,"SOUTHERN ANGAMI I I","GEN",3779
"Nagaland",1969,14,"PFUTSERO","GEN",3895
"Nagaland",1969,15,"CHAZOUBA I","GEN",2648
"Nagaland",1969,16,"CHAZOUBA I I","GEN",4407
"Nagaland",1969,17,"PHEK","GEN",5111
"Nagaland",1969,18,"CHIZAMI","GEN",3258
"Nagaland",1969,19,"MELURI","GEN",3554
"Nagaland",1969,20,"TULI","GEN",2875
"Nagaland",1969,21,"ARKAKONG","GEN",4804
"Nagaland",1969,22,"YISEMYONG","GEN",4183
"Nagaland",1969,23,"MONGOYA","GEN",2947
"Nagaland",1969,24,"MOKOKCHUNG TOWN","GEN",4867
"Nagaland",1969,25,"ANUGLENDEN","GEN",4214
"Nagaland",1969,26,"KORIDANG","GEN",3800
"Nagaland",1969,27,"IMPUR","GEN",4851
"Nagaland",1969,28,"JANGPETKONG","GEN",4896
"Nagaland",1969,29,"ALONGTAKI","GEN",4200
"Nagaland",1969,30,"AKULUTO","GEN",4231
"Nagaland",1969,31,"ATOIZU","GEN",5624
"Nagaland",1969,32,"SURUHOTO","GEN",5160
