"state","year","month","party","votes"
"Uttar_Pradesh",1962,2,"JS","16.46"
"Uttar_Pradesh",1962,2,"IND","12.71"
"Uttar_Pradesh",1967,2,"IND","18.68"
"Uttar_Pradesh",1969,2,"IND","7.09"
"Uttar_Pradesh",1974,2,"IND","10.25"
"Uttar_Pradesh",1977,2,"IND","16.12"
"Uttar_Pradesh",1980,2,"IND","11.86"
"Uttar_Pradesh",1985,2,"IND","16.78"
"Uttar_Pradesh",1989,2,"IND","15.45"
"Uttar_Pradesh",1991,2,"IND","7.41"
"Uttar_Pradesh",1993,2,"IND","6.77"
"Uttar_Pradesh",1996,2,"IND","6.52"
"Uttar_Pradesh",2002,2,"IND","7.66"
"Uttar_Pradesh",2007,2,"IND","6.96"
"Uttar_Pradesh",2012,2,"IND","4.13"
"Uttar_Pradesh",1962,2,"CPI","5.08"
"Uttar_Pradesh",1967,2,"CPI","3.23"
"Uttar_Pradesh",1969,2,"CPI","3.05"
"Uttar_Pradesh",1974,2,"CPI","2.45"
"Uttar_Pradesh",1977,2,"CPI","2.57"
"Uttar_Pradesh",1980,2,"CPI","3.56"
"Uttar_Pradesh",1985,2,"CPI","3.04"
"Uttar_Pradesh",1989,2,"CPI","1.56"
"Uttar_Pradesh",1991,2,"CPI","1.04"
"Uttar_Pradesh",1993,2,"CPI","0.64"
"Uttar_Pradesh",1996,2,"CPI","0.59"
"Uttar_Pradesh",2002,2,"CPI","0.13"
"Uttar_Pradesh",2007,2,"CPI","0.09"
"Uttar_Pradesh",2012,2,"CPI","0.13"
"Uttar_Pradesh",1962,2,"INC","36.33"
"Uttar_Pradesh",1967,2,"INC","32.2"
"Uttar_Pradesh",1969,2,"INC","33.69"
"Uttar_Pradesh",1974,2,"INC","32.29"
"Uttar_Pradesh",1977,2,"INC","31.95"
"Uttar_Pradesh",1985,2,"INC","39.26"
"Uttar_Pradesh",1989,2,"INC","27.91"
"Uttar_Pradesh",1991,2,"INC","17.32"
"Uttar_Pradesh",1993,2,"INC","15.08"
"Uttar_Pradesh",1996,2,"INC","8.35"
"Uttar_Pradesh",2002,2,"INC","8.96"
