"State_name","Year","AC_no","Position","AC_name","Cand1","EC_Caste","Jati","Caste_Rec","Rel","New.Caste","Old_Jati"
"Assam",1962,1,1,"LUNGLEH","SAPRAWNGA",NA,"5 OTHERS","ST","",NA,NA
"Assam",1962,1,2,"LUNGLEH","R. DENGTHUAMA",NA,"5 OTHERS","ST","",NA,NA
"Assam",1962,1,3,"LUNGLEH","R. SAPZOVA",NA,"5 OTHERS","ST","",NA,NA
"Assam",1962,2,1,"AIJAL EAST","R. THANHLIRA",NA,"5 OTHERS","ST","",NA,NA
"Assam",1962,2,2,"AIJAL EAST","LALSAWIA",NA,"5 OTHERS","ST","",NA,NA
"Assam",1962,3,1,"AIJAL WEST","CH. CHHUNGA",NA,"5 OTHERS","ST","",NA,NA
"Assam",1962,3,2,"AIJAL WEST","A. THANGLURA",NA,"5 OTHERS","ST","",NA,NA
"Assam",1962,4,1,"RATABARI","BAIDYANATH MOOKERJEE",NA,"1 BRAHMIN","UC","H",NA,NA
"Assam",1962,4,2,"RATABARI","BISWANATH UPADHYAYA",NA,"1 BRAHMIN","UC","H",NA,NA
"Assam",1962,4,3,"RATABARI","MRINAL KANTI DAS GUPTA",NA,"","","",NA,NA
"Assam",1962,4,4,"RATABARI","SUBAL CHANDRA DAS",NA,"4 JATAV","SC","H",NA,NA
"Assam",1962,4,5,"RATABARI","ABDUL MAJID",NA,"6 MUSLIM","MUSLIM","M",NA,NA
"Assam",1962,5,1,"PATHARKANDI","RAMDEB MALAH",NA,"4 OTHERS","SC","",NA,NA
"Assam",1962,5,2,"PATHARKANDI","GOPESH NAMASUDRA",NA,"4 OTHERS","SC","",NA,NA
"Assam",1962,6,1,"KARIMGANJ SOUTH","ABDUL MUNIM CHOWDHURY",NA,"6 MUSLIM","MUSLIM","M",NA,NA
"Assam",1962,6,2,"KARIMGANJ SOUTH","JAJNESWAR DAS",NA,"","","",NA,NA
"Assam",1962,6,3,"KARIMGANJ SOUTH","MOHIT MOHAN DAS",NA,"","","",NA,NA
"Assam",1962,6,4,"KARIMGANJ SOUTH","ABDUL LATIF",NA,"6 MUSLIM","MUSLIM","M",NA,NA
"Assam",1962,7,1,"KARIMGANJ NORTH","RATHINDRA NATH SEN",NA,"","","",NA,NA
"Assam",1962,7,2,"KARIMGANJ NORTH","RANENDRA MOHAN DAS",NA,"","","",NA,NA
"Assam",1962,7,3,"KARIMGANJ NORTH","MD. IBRAHIM ALI CHOWDHURY",NA,"6 MUSLIM","MUSLIM","M",NA,NA
"Assam",1962,8,1,"KATIGORA","TARAPADA BHATTACHARJEE",NA,"1 BRAHMIN","UC","H",NA,NA
"Assam",1962,8,2,"KATIGORA","ABDUL HAMID MAZUMDAR",NA,"6 MUSLIM","MUSLIM","M",NA,NA
"Assam",1962,9,1,"BADARPUR","MOULANA ABDUL JALIL CHOWDHURY",NA,"6 MUSLIM","MUSLIM","M",NA,NA
"Assam",1962,9,2,"BADARPUR","KUMUD RANJAN CHAKRAVARTY",NA,"1 BRAHMIN","UC","H",NA,NA
"Assam",1962,9,3,"BADARPUR","JNANENDRA CHANDRA BANERJEE",NA,"1 BRAHMIN","UC","H",NA,NA
"Assam",1962,9,4,"BADARPUR","UCHMAN ALI LASKAR",NA,"6 MUSLIM","MUSLIM","M",NA,NA
"Assam",1962,10,1,"HAILAKANDI","RAMPIRIT RUDRAPAUL",NA,"","","",NA,NA
"Assam",1962,10,2,"HAILAKANDI","ABDUL MATLIB MAZUMDAR",NA,"6 MUSLIM","MUSLIM","M",NA,NA
"Assam",1962,10,3,"HAILAKANDI","MAHMUD ALI BARBHUIYA",NA,"6 MUSLIM","MUSLIM","M",NA,NA
"Assam",1962,11,1,"KATLICHERRA","GOURI SANKAR ROY",NA,"","","",NA,NA
"Assam",1962,11,2,"KATLICHERRA","BADANMAL SURANA",NA,"","","",NA,NA
"Assam",1962,11,3,"KATLICHERRA","TAZAMUL ALI LASKAR",NA,"6 MUSLIM","MUSLIM","M",NA,NA
"Assam",1962,11,4,"KATLICHERRA","LALBEHARI NATH",NA,"","","",NA,NA
"Assam",1962,11,5,"KATLICHERRA","MAYANA MIAH LASKAR",NA,"6 MUSLIM","MUSLIM","M",NA,NA
"Assam",1962,11,6,"KATLICHERRA","DINABANDHU DAS GUPTA",NA,"1 BANIA/JAIN","UC","H",NA,NA
"Assam",1962,12,1,"SILCHAR WEST","NANDA KISHORE SINGH",NA,"","","",NA,NA
"Assam",1962,12,2,"SILCHAR WEST","MAHITOSH PURKAYASTHA",NA,"","","",NA,NA
"Assam",1962,12,3,"SILCHAR WEST","LUTFUR RAHMAN",NA,"6 MUSLIM","MUSLIM","M",NA,NA
"Assam",1962,12,4,"SILCHAR WEST","ACHINTA KUMAR BHATTACHARJEE",NA,"1 BRAHMIN","UC","H",NA,NA
"Assam",1962,12,5,"SILCHAR WEST","NILMONI SINGH",NA,"","","",NA,NA
"Assam",1962,13,1,"SILCHAR EAST","MOINUL HAQUE CHOWDHURY",NA,"6 MUSLIM","MUSLIM","M",NA,NA
"Assam",1962,13,2,"SILCHAR EAST","JITENDRA NATH CHOWDHURY",NA,"","","",NA,NA
"Assam",1962,14,1,"SONAI","PULAKESHI SINGH",NA,"","","",NA,NA
"Assam",1962,14,2,"SONAI","JATINDRA MOHAN BARBHUIYA",NA,"","","",NA,NA
"Assam",1962,14,3,"SONAI","A. B. AHMEDUL HAQUE",NA,"6 MUSLIM","MUSLIM","M",NA,NA
"Assam",1962,15,1,"LAKHIPUR","RAM PRASAD CHOUBEY",NA,"","","",NA,NA
"Assam",1962,15,2,"LAKHIPUR","GOUR SINGH",NA,"","","",NA,NA
"Assam",1962,15,3,"LAKHIPUR","M. H. AYEEN UDDIN AHMAD",NA,"6 MUSLIM","MUSLIM","M",NA,NA
"Assam",1962,15,4,"LAKHIPUR","KAUSHINI KUMAR SHARMA",NA,"","","",NA,NA
"Assam",1962,15,5,"LAKHIPUR","SANT DEB CHAUBEY",NA,"1 BRAHMIN","UC","H",NA,NA
"Assam",1962,15,6,"LAKHIPUR","CHAITU RI",NA,"","","",NA,NA
"Assam",1962,15,7,"LAKHIPUR","KHIRODHAR MAJHI",NA,"","","",NA,NA
"Assam",1962,16,1,"UDHARBAND","DWARIKA NATH TEWARI",NA,"1 BRAHMIN","UC","H",NA,NA
"Assam",1962,16,2,"UDHARBAND","ANIL KUMAR BARMAN",NA,"","","",NA,NA
