"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Puducherry",1,1964,2,1,"MUTHIALPET",80.29,33.06,"General",6503,297,5,1,"Male","CONG",1726,"SHANMUGHAM, P",5.69,"THANGAPRAKASAM","IND","M",NA
"Puducherry",1,1964,2,2,"COUROSSUCOUPOM",71.85,53.23,"General",9426,437,2,1,"Female","CONG",3605,"PADMINI CHANDRASEKARAN",6.45,"MURUGESA MUDALIAR, M.","IND","M",NA
"Puducherry",1,1964,2,3,"CASSICADE",69.92,39.98,"General",6436,617,5,1,"Male","CONG",1799,"KANKEYAN A.S.",13.71,"KUPPUSAMY MUDALIAR","IND","M",NA
"Puducherry",1,1964,2,4,"RAJ NIVAS",64.65,78.47,"General",5366,2060,3,1,"Male","CONG",2722,"EDOUARD GOUBERT",59.38,"PAKIAM S.","IND","M",NA
"Puducherry",1,1964,2,5,"BUSSY",64.13,62.72,"General",5885,1578,3,1,"Male","IND",2367,"ACHREAFF C.M.",41.81,"PAUL AMBROISE","CONG","M",NA
"Puducherry",1,1964,2,6,"OUPALOM",69.27,55.47,"General",8063,611,2,1,"Male","IND",3098,"PERUMAL RAJA G.",10.94,"MUNISAMY, D.","CONG","M",NA
"Puducherry",1,1964,2,7,"NELLITOPE",71.04,50.11,"General",10189,16,2,1,"Male","PF",3627,"RANGANATHAN, N.",0.22,"PURUSHOTHAMAN, R.T.","CONG","M",NA
"Puducherry",1,1964,2,8,"MODELIARPETH",81.21,51.8,"General",9219,269,2,1,"Male","PF",3878,"KAILASA SUBBIAH, V.",3.59,"SRINIVASAN, K.","CONG","M",NA
"Puducherry",1,1964,2,9,"ARIANCOUPOM",76.23,48.82,"General",9071,241,4,1,"Male","CONG",3376,"RATHINAVELU, P.",3.49,"THULASINGAM, V.","PF","M",NA
"Puducherry",1,1964,2,10,"COUROUVINATTAM",86.67,47.91,"General",7628,1407,4,1,"Male","IND",3167,"SUBRAMANYA PADAYATCHI",21.28,"PURUSHOTHAMAN, R.L.","CONG","M",NA
"Puducherry",1,1964,2,11,"BAHOUR",77.62,49.81,"SC",6756,207,3,1,"Male","PF",2612,"THANGAVELY, C.",3.95,"SIVA, A.","CONG","M",NA
"Puducherry",1,1964,2,12,"NETTAPACOM",84.53,83.54,"General",7031,3987,2,1,"Male","CONG",4965,"VENKATASUBBAREDDY",67.09,"RAMAPUTHIRAN, S.","IND","M",NA
"Puducherry",1,1964,2,13,"TIROUBOUVANE",75.97,61.93,"SC",7860,1425,2,1,"Male","IND",3698,"KULANDAI, R.",23.87,"THANGAVELY, S.","IND","M",NA
"Puducherry",1,1964,2,14,"MANNADIPET",82.85,51.4,"General",7912,2022,5,1,"Male","CONG",3369,"MANICKAVASAGA REDDIAR",30.85,"VENUGOPAL, M.,","PF","M",NA
"Puducherry",1,1964,2,15,"OUSSOUDOU",65.97,55.07,"SC",8332,557,2,1,"Male","CONG",3027,"HARIKRISHNAN, N.",10.13,"PERUMAL.S","PF","M",NA
"Puducherry",1,1964,2,16,"VILLENOUR",79.75,57.7,"General",8747,1507,3,1,"Male","CONG",4025,"THILLAI KANAKARASU",21.6,"ABDUL RAHIMAN, M.","PF","M",NA
"Puducherry",1,1964,2,17,"EMBALOM",75.97,79.83,"SC",8119,3680,2,1,"Female","CONG",4924,"ANGAMMAL, P",59.66,"ANDAVAN, S.","PF","M",NA
"Puducherry",1,1964,2,18,"OULGARET",78.3,40.92,"General",7837,30,3,1,"Male","CONG",2511,"GOVINDASAMY, S.",0.49,"NARAYANASAMY, V.","PF","M",NA
"Puducherry",1,1964,2,19,"CALAPETH",77.85,58.58,"General",8943,2523,3,1,"Male","CONG",4078,"JEEVARATHINA UDAYAR",36.24,"NARAYANASAMY, P.","PF","M",NA
"Puducherry",1,1964,2,20,"POUDOUSARAM",71.52,46.86,"General",8049,272,3,1,"Male","PF",2698,"GURUSAMY, N.",4.72,"RAJAMANICKAM, G.","CONG","M",NA
"Puducherry",1,1964,2,21,"COUCHERY",82.23,70.34,"SC",7457,2699,4,1,"Male","CONG",4313,"NAGARAJAN, G.",44.02,"SOKALINGAME, S.","IND","M",NA
"Puducherry",1,1964,2,22,"KARIKAL NORTH",79.49,56.39,"General",9394,2178,4,1,"Male","CONG",4211,"FAROOK MARICAR",29.17,"SEMBULINGAM, M.","IND","M",NA
"Puducherry",1,1964,2,23,"KARIKAL SOUTH",77.74,50.7,"General",6320,69,2,1,"Male","IND",2491,"MOHAMED IBRAHIM MARICAR",1.4,"RAMASSAMY PILLAI","CONG","M",NA
"Puducherry",1,1964,2,24,"NERAVY",85.12,56.8,"General",6665,1059,3,1,"Male","CONG",3222,"NAGAMUTTOU PILLAI",18.67,"RAMASSAMY","IND","M",NA
"Puducherry",1,1964,2,25,"GRAND ALDEE",85.14,70.58,"General",5897,2067,2,1,"Male","CONG",3544,"VARADHA PILLAI, V.M.C",41.17,"PANDARINATHAN","IND","M",NA
"Puducherry",1,1964,2,26,"TIRNOULAR",84.29,68.92,"General",6886,2228,3,1,"Male","CONG",4000,"SUBARAYALU",38.39,"SATHIAMOURTHY","IND","M",NA
"Puducherry",1,1964,2,27,"NEDOUNCADOU",84.78,65.6,"General",6648,1758,2,1,"Male","CONG",3697,"SHANMUGHAM, P.",31.19,"MARIC PAUL ANDRE ALIAS PAUL","IND","M",NA
"Puducherry",1,1964,2,28,"MAHE",89.26,50.14,"General",5101,13,2,1,"Male","CONG",2283,"VALAVIL KESHAVAN",0.29,"IRAYI KUNNETHADUTHIL KUMARAN","IND","M",NA
