"state","year","month","party","seats"
"Arunachal_Pradesh",1978,2,"IND","16.67"
"Arunachal_Pradesh",1980,2,"IND","13.33"
"Arunachal_Pradesh",1984,2,"IND","13.33"
"Arunachal_Pradesh",1990,2,"IND","18.33"
"Arunachal_Pradesh",1995,2,"IND","20"
"Arunachal_Pradesh",1999,2,"IND","3.39"
"Arunachal_Pradesh",2004,2,"IND","22.81"
"Arunachal_Pradesh",2009,2,"IND","1.67"
"Arunachal_Pradesh",2014,2,"IND","3.33"
"Arunachal_Pradesh",1978,2,"JNP","56.67"
"Arunachal_Pradesh",1984,2,"JNP","0"
"Arunachal_Pradesh",1978,2,"PPA","26.67"
"Arunachal_Pradesh",1980,2,"PPA","43.33"
"Arunachal_Pradesh",1984,2,"PPA","13.33"
"Arunachal_Pradesh",2009,2,"PPA","6.67"
"Arunachal_Pradesh",2014,2,"PPA","8.33"
"Arunachal_Pradesh",1980,2,"INC(I)","43.33"
"Arunachal_Pradesh",1984,2,"BJP","3.33"
"Arunachal_Pradesh",1995,2,"BJP","0"
"Arunachal_Pradesh",1999,2,"BJP","0"
"Arunachal_Pradesh",2004,2,"BJP","15.79"
"Arunachal_Pradesh",2009,2,"BJP","5"
"Arunachal_Pradesh",2014,2,"BJP","18.33"
"Arunachal_Pradesh",1978,2,"INC","0"
"Arunachal_Pradesh",1984,2,"INC","70"
"Arunachal_Pradesh",1990,2,"INC","61.67"
"Arunachal_Pradesh",1995,2,"INC","71.67"
"Arunachal_Pradesh",1999,2,"INC","88.14"
"Arunachal_Pradesh",2004,2,"INC","54.39"
"Arunachal_Pradesh",2009,2,"INC","70"
"Arunachal_Pradesh",2014,2,"INC","70"
"Arunachal_Pradesh",1990,2,"JNP(JP)","1.67"
"Arunachal_Pradesh",1990,2,"JD","18.33"
"Arunachal_Pradesh",1995,2,"JD","5"
"Arunachal_Pradesh",1995,2,"JP","3.33"
"Arunachal_Pradesh",1999,2,"AC","1.69"
"Arunachal_Pradesh",2004,2,"AC","3.51"
"Arunachal_Pradesh",1999,2,"NCP","6.78"
"Arunachal_Pradesh",2004,2,"NCP","3.51"
"Arunachal_Pradesh",2009,2,"NCP","8.33"
"Arunachal_Pradesh",2014,2,"NCP","0"
"Arunachal_Pradesh",2009,2,"AITC","8.33"
